src,rel,dst,src_label,dst_label,row_id
node:6616bb91-3a9d-45a6-9964-2f61424ca1ce,"""The Near Miss incident is related to case NM-TU Inc-17.11.09, which occurred as part of the Tahiti Vertical Expansion Project at CHEVRON USA INC on 11/13/2017."")",node:bd2b0bac-ec28-4161-952d-152b2673f69b,"""NEAR MISS INCIDENT TYPE""","""034322T001 PROJECT TITLE ORGANIZATION DATE""",83
node:07c36b38-45ce-4d9f-ad10-7bc9688a42df,"""The workers attempted to tighten the ratchet strap, which is part of their equipment for lifting and securing devices"")",node:41f2bc3c-505f-4ab6-8cab-81dc47f8a086,"""RATCHET STRAPS EQUIPMENT""","""TU INC WORKERS""",84
node:41f2bc3c-505f-4ab6-8cab-81dc47f8a086,"""This near-miss incident was reported to CHEVRON USA INC as the client for TUI's project."")",node:91f077e7-2240-4e9e-8369-dd1448893a58,"""TU INC WORKERS""","""CHEVRON USA INC CLIENT ORGANIZATION""",85
node:fa757228-3dcb-42ce-8295-ea71d17aef0b,"""Near Miss Incident Type""",node:2bffa39c-aab8-4ed7-8f70-bdb847b3c6df,"""RATCHET STRAPS EQUIPMENT TAKEOVER INCIDENT ORGANIZATION GEO DATE RELATIONSHIP_STRENGTH""",TU INC WORKERS,86
node:d3435a98-064c-4419-9067-e7c7f9f15529,SYNERGI SYSTEM OF RECORD USED,node:874f0d5d-5ac1-425e-a0d4-244b3ba13f5f,REBAR SUPPORT FOR RC WALL AT SUB 301 GRIDLINE C/11-14,"NEAR MISSES REGION ASIA PACIFIC - OUIJV, MALAYSIA",87
node:d39fa213-7bda-49be-bedd-efebf9f728ac,Both were involved together during equipment handling operation at workplace.,node:f843e4e9-8869-45f9-96ee-7763d1239e1e,"""FORKLIFT OPERATOR""","""SPOTTER""",88
node:d39fa213-7bda-49be-bedd-efebf9f728ac,"The incident involving a damaged UTA pallet occurred at TU Inc, Channelview, USA where the operator was working as part of their staff.
The forklift operator was part of the TU Inc staff and operated within their facility, hence a relationship exists between them.",node:945e9b35-2280-4dee-84e6-fcc58b3d4063,"""FORKLIFT OPERATOR""","""TU INC.""",89
node:d39fa213-7bda-49be-bedd-efebf9f728ac,"During operation, a UTA pallet got damaged due to the back tire of the forklift operated by Samuel Smith.",node:8652131b-6c3e-4442-8e83-aada61239808,"""FORKLIFT OPERATOR""","""UTA PALLET""",90
node:f843e4e9-8869-45f9-96ee-7763d1239e1e,"The spotter was in charge during transportation, hence a relationship exists between them and UTA pallet that got damaged due to the back tire of forklift.",node:8652131b-6c3e-4442-8e83-aada61239808,"""SPOTTER""","""UTA PALLET""",91
node:f843e4e9-8869-45f9-96ee-7763d1239e1e,"As with forklift operation and handling equipment in a workplace setting at TU Inc., there is an established relationship between the spotter and organization where they were working.",node:945e9b35-2280-4dee-84e6-fcc58b3d4063,"""SPOTTER""","""TU INC.""",92
node:945e9b35-2280-4dee-84e6-fcc58b3d4063,"The forklift operator and spotter were part of the same workplace layout / congestion incident at TU Inc, Channelview.",node:6a2e3192-cc30-4bf9-bd82-018d62f30fe6,"""TU INC.""","""UTA PALLET DAMAGED BY FORKLIFT OPERATOR'S BACK TIRE""",93
node:6a2e3192-cc30-4bf9-bd82-018d62f30fe6,"The forklift operator and spotter failed to see the closing distance on a UTA pallet, leading to damage of one end of it by their back tire.",node:878639d1-0976-4bcc-9c17-1823ad66180a,"""UTA PALLET DAMAGED BY FORKLIFT OPERATOR'S BACK TIRE""","""NEAR MISS - DAMAGE TO EQUIPMENT (2)""",94
node:8137f2a6-76b5-406e-b1e4-df8427e2dfb6,"TU Inc,Near Miss/Damaged body tire on workplace layout / congestion in Firuz Aurelian and NM - U document Rl:The Central <>Text:4.0 Synergi (FI -Going C T",node:c8ababb6-d513-478f-ab09-d91206aef6a6,"-ENTITY_TYPE:""ENTITY""",<ORGANIZATION,95
node:14d409f1-e4a2-4a34-a49c-35b3bd58b17d,"""The severity_of_the relationship""",node:492ee317-7940-473b-9e70-9f01f4b69992,"""SARAH NG.""","<BODY_PART (MITIGATED RISK PARTNERED TO HOSTEAD WHILE AT SINGAPORE MANUFACTURING, SINGAPORE MANUFACTURING ON THERFUNCTIONAL(#>>(21KG-WEIGHT OF ANKLE INJURIES",96
node:fc4691d0-e942-4148-bf7b-4c5bea38db6f,"<source_entity>:BOG FILARE CONSTRUCTION SITE 034-SPP-201, a country seeking to release hostages (as the incident type and negot0dly likely occurrence of this relationship withinstance:ORGANIZATION - The Central Institution is set up in order for assessment)",node:453ab35e-81ee-4a6c-ac06-dfc88434ff65,UMBETALIEV G.K.,"""ENTITY_NAME"":OPERATOR OF MAN LIFT ""HYUNDAY"", AS IDENTIFIED IN STEP 1)",97
node:a4bb35f7-d009-462c-b321-4921ae36bfdd,"""SYDENCESE",node:be369e3c-aa9a-45ca-a271-39e2523e473f,"DATE 05.04.2017 TO 05.04.2017 MTC:MEGRI LITERNY'S INCIDENTEDENT TYPE AND FIRST PARTICIPATOPIUS G.K,COMPREHENSIVE DESCRIPTION AS>|COUNTRY_TYPE IN RFORE",,98
node:85cc2852-b793-446d-af04-b57a2b57405d,Hemato-mechanical relationship,node:483d27b3-2c19-4d65-baab-7fdc56082b21,"""WECO CONNECTION REINFORCED SEALS""","""FIRST AID INCIDENT""",99
node:3841c9f0-c95c-4e1a-9513-78c2712d465b,ORRELATIONGLOBALSAD,node:67cc3aed-8642-4c46-8ec1-0bc5c29c8a14,"""HEMOTO-WEST"")10 N/A,N/P>E",GE,100
node:4fa7cdae-4b43-4c01-8eaf-0f4fb81e3a9b,"""BODY PARTS NOT AFFECTED""",node:c38196e8-a2f7-4d8a-b4bf-daf674eaad92,"""EQUIPMENT USED FOR FIRE EXTING SHIP LOCATION NORTH SEA CANADA REGION - NORWAY STAVANGEN TPNORGE-NORWAY STAVANGER AIRCONDITIONER UNIT AND PORTABLE EQUIPMENT""","""FIRE/EXPLOSION INJURY_TYPE""",101
node:d2734252-8c9d-4584-b0c8-a65adcbacdc0,SYNERGI,node:91802166-7ef7-4ee4-a92a-66a34c7589c1,"""NEAR MISS - 071844C001""","""CNR INTERNATIONAL (UK) LTD.""",102
node:b88fc240-5417-4aff-a135-8a2668a5227a,CNR INTERNATIONAL (UK) LTD.,node:9244cd80-1219-48b8-b6ad-a10dc7f2a4f7,"""DEEP EXPLORER""",SYNERGI,103
node:e8b681cd-e9cf-4926-a75e-23ad30c30b01,"In the forthcoming days, both Martin Smith and Central Institution are poised to engage with various stakeholders regarding significant economic matters. As chair of Central Institution, Martin Smith is scheduled to address a press conference where he will discuss policies related to interest rate announcements that have recently been made by the institution's governing body. This event represents an opportunity for transparency and dialogue between policymakers and those affected by their decisions.

In addition to his role at Central Institution, Martin Smith has actively participated in discussions concerning TechGlobal’s economic impact within Verdantis—a topic of considerable importance given the globalized nature of modern economies. These conversations have likely touched upon how technological advancements and corporate strategies influence local markets and employment opportunities, as well as broader socio-economic trends in Verdantis.

Although Martin Smith's involvement with TechGlobal is not directly related to his duties at Central Institution, it demonstrates a commitment to understanding the multifaceted economic landscape that affects both national and international entities alike. As such, stakeholders can anticipate insightful commentary from Mr. Smith on these matters during future engagements or public forums where he is expected to share his expertise and perspectives.

In summary, Martin Smith's upcoming activities encompass a dual focus: addressing immediate policy concerns through Central Institution’s press conference while also contributing thought leadership in the broader economic dialogue surrounding TechGlobal within Verdantis. His efforts underscore an ongoing dedication to fostering informed discussions that bridge institutional governance and global market dynamics, ultimately aimed at enhancing societal well-being through sound policy decisions.

(Word count: 298)",node:3fe4fcb8-341c-4551-a746-2a868bc3aff8,"""MARTIN SMITH""","""CENTRAL INSTITUTION""",104
node:03a189d8-c0e7-468f-9c90-c2db9029e67f,"Assembly Tech reported the case to NAM - FMCSurfSvsUS, corresponding incident center in North America for a Near Miss with severity of 3.0 and closure deadline set at March 30, 2curate(""entity""",node:6a41536e-701d-4ea7-aa4f-9e560e0d70e8,"""ASSEMBLY TECH AND NAM - FMCSURFSVSUS INCIDENT REPORTING FOR CASE AT CLOSED STATUS WITH DEADLINE 3/30/2018""",PERSON_LOCATION_ORGANIZATION_RELATIONSHIP,105
node:43211dcb-cb94-493b-b393-f3f4d292b842,"<entity_name>: The motor cover that came off the crane, which caused a dent on its own right boot and arm but did not injure Assembly Tech (no injury)",node:525dce4b-61de-4ace-8263-cb588da6aef3,"ASSEMBLY TECH AND ""BRIDGE CRANE MOTOR COVER""","""NEAR MISS - STEPHENVILLE MANUFACTURING WORKPLACE""",106
node:61def1b0-e201-4d81-a94f-37e12d23f9d7,"""x80019 WSP Test Stand""",node:b7573d9c-1ae8-4939-92ae-e5f2058cb1db,TECHNIPFMCC PLC.,"ORGANIZATION_TYPES: ORGANIZATION, INCIDENT_TYPE,INCIDENT_TYPE=INCIDENT/TYPE OF INJURY AND 3.D-RELATED ENTITIES IDENTIFIED IN THE RISK MATRIX AS MAINTE<""X000D_(""|>TECHNIPFMC PLC.",107
node:c9b68acb-071c-4715-876f-28d95dd87577,ROPE ENTANGLEMENT,node:f988e3ab-c039-4979-854a-b9ae50bd9861,HURRICANE LANCESTER EPS,NORMAND INSTALLER,108
node:3ad9443e-dfc3-4d58-9b3b-e014a5d6dcb4,NORMAND INSTALLERER,node:5ab6133a-c1bd-4540-a73b-40fc135f3ab1,"""ENTITY""",)HURRICANE GLA LIMITED,109
node:88eed521-aa2f-47eb-bc62-b8db9f217c97,"Damage to TRANZIRAN company’s road equipment during the incident, which is a type of Accident. The likelihood value for this case was 2.0.",node:29f318a9-a3e4-4ab6-bed6-0b2b1ec71924,"""QUEIROZ GALVAO PERSON""","""SAM FMCTBRAZIL OPERATING CENTER RELATIONSHIP BODY_PART""",110
node:9ad6005c-aedd-4e00-984e-d59119e59fa4,"ORGANIZATION
WORKPLACE_LOCATION
CLOSED_DATE
DATE_OF_INCIDENT
STATUS_OF_CASE
INCIDENT_TYPE
LOSSES_POTENTIAL_SEVERITY",node:bdb4dcd2-c2ae-4d21-821b-18f96abf8714,OPERATOR,FLEXI FRANCE,111
node:9ad6005c-aedd-4e00-984e-d59119e59fa4,LOSSES_POTENTIAL_LIKELYINCIDENCE,node:88c49833-2a4b-4883-a4df-08aa9da85f76,OPERATOR,FLEXI FRANCE_FRANCE,112
node:9af7181a-3043-44f3-9b65-80dc28b89732,"""FITTER TRIP OVER WOOD PIECE IN FILTERING ROOM AT SABETTA SITE CAUSED RIGHT ANKLE LIGAMENTS DAMAGE ON 23.08.2017.""
""FITTER TRIP OVER WOOD IN FILTERING ROOM AT SABETTA SITE CAUSED RIGHT ANKLE LIGAMENTS DAMAGE ON 23.08.2017.""",node:460e53d7-4e9b-4d01-b6de-7f72ea3ee4ef,"""FITTER TRIP OVER WOOD IN FILTERING ROOM AT SABETTA SITE CAUSED RIGHT ANKLE LIGAMENTS DAMAGE ON 23.08.2017.""",SOURCE_ENTITY,113
node:2db3559a-bf9d-4749-a434-d6f8b0b9f521,"""ROV HARDWARE SUPPLIES, Inc.""",node:d8f09862-acab-46d3-9feb-4169d9647003,"""ROBOTIC RESPONSE TO OIL RELEASE FROM HYDRAULIC FLUID MSDS ATTACHED TO CASE""","THE HYDRAULIC FLUID USED IN ROV OPERATIONS IS IDENTIFIED AS THE TYPE OF OIL, AND ITS MATERIAL SAFU(""ENTITY""",114
node:59d48ca8-6edf-4cbb-8730-3e33d097461b,"""PERMIT HOLDER (PH)""",node:69d5dbe9-35d3-43a5-8b9c-a351df61b881,"""PH - NEAR MISS CASE REPORTED ON ""4/16/2018"" WITH DEADLINE FOR CLOSING THE INCIDENT AS 4/30/2018.""","DATE,ORGANIZATION,INCIDENT_TYPE AND DATE",115
node:fdbede75-2928-4ee3-85e8-3d3b92c2b9d2,"""During work, the tip of the index finger was cut off due to an accident involving a grinder."")Relationship_strength: 9)(""entity""",node:95f64e75-4866-477b-880e-f8228d43df7b,"""OPERATIVE""","""LEFT HAND INDEX FINGER TIP""",116
node:85e3d836-a61b-4a9c-8379-ee7254e4a349,"""Reported on the date of damage report - WESTSEE BARGE NOV MAINT Crane Westsea 98 TPOCEANIA MEDIUM ORGANIZATION Subcause and Elbow RELATED_TYPE DAMAGE LIFT OPERATIONS DOTHORN_BARGE""",node:d4c8cc3e-d2d7-4992-aa12-e0683915cce8,"""WESTSEE BARGE NOV MAINT CRANE WJ P7 JUMPER MANIFOLD END OF WELL JUMPER P7 DAMAGE REPORT 16/10/2ENDECORRECTED DATE INCIDENT_TYPE SUBSEA FLNG-SUBSEA INSTALLATION""","""CONTEXTUAL RELATIONSHIP""",117
node:db3f3eee-65e7-411f-bb85-eef09aca0db7,"PLANT SOLUTIONS LIMITED
LOCATION",node:5f1d6524-7583-4d99-b553-210d9080e37a,CORPUS CHRISTI FACILITY,FIELD SERVICE EMPLOYEE,118
node:b60bbc74-1d27-4dc3-9b22-82a8ab62b9da,CORPUS CHRISTI FACILITY,node:5f1d6524-7583-4d99-b553-210d9080e37a,PLANT SOLUTIONS LIMITED,FIELD SERVICE EMPLOYEE,119
node:b8b40ca2-24bb-47ff-baeb-96fa41d1aa3a,"""ENVIRONMENTAL INCIDENT (MODERATE)""",node:64f88fce-5517-4f69-9584-616438312d50,"""ASIAFLEX PRODUCTS SDN. BHD.""","""WATER SPILLAGE FROM SUMP PIT NO 2 - ASIAFLEX MANUFACTURING, PASSIR GUDANG,""",120
node:073e4267-70e2-489d-85b9-5423b097065b,"""EQUIPMENT"": ""Air compressors and generator involved in diesel spillage accident at REGION A - ANGOLTDA - Dande (Spoolbase).""",node:a61ab022-2e87-48f7-b0b0-418cf76b6c37,"""CASE IDENTIFIED IN SYNEREJ""","""ORGANIZATION"": ""TOTAL E&P ANGOLA BLOCK 32 AS THE CLIENT FOR THIS INCIDENT.""",121
node:31b0c99e-7d19-4a1d-9393-2d343ab6e2fc,"Accident, the type of impact specified is Damage - Financial Impact. The description of severity in Risk Matrix for this relationship is Exposure to activity by location (workplace) and likelihood value 4- Likely: No preventative actions have been added to this case as a quality NCR, the type_of ""SINGLE ROLLER BODY PART""",node:0c2d0a68-8ef2-4087-84d5-b5a519422c88,"""CARUSOLE E ACCUMULATOR""",INCIDENT_TYPE,122
node:2c2f0739-ee85-42cd-b616-468b53cbd8fb,"<source_entity>Lower Lip Injury to TechnipFMC's apprentice during the fall-arrest system installation process, which was caused by a swollen lower lip due to impact with upper teeth.",node:191d5e85-0d8c-40e3-9f14-5097a443db98,"""APPRENTICE A.",EQUIPMENT FIRED UP BY FALL ARREST SYSTEM,123
node:0c2d0a68-8ef2-4087-84d5-b5a519422c88,)FIRUZAN BATI<|SAFETY EQUIPMENT INSTALLATION OFGEO,node:dd68b511-9569-4a2c-8ebd-539fbb966b86,INCIDENT_TYPE,<SOURCE_ENTITY>LOWER LIP HIT BY FALL-ARREST SYSTEM AND APPRENTICE A.AURELIAN'S CENTRAL INSTITUTION IS (,124
node:4999f5e1-bf09-4890-a93c-11e851e0cdba,"<relation_type=""Incident - Minor cut to hand during Buckskin Pipe Installation project managed by LLogg's exploration company on September 6, 2018. The severity of the injury is Injury Type: INCIDENT_TYPE (Minor Cut)",node:3ad9443e-dfc3-4d58-9b3b-e014a5d6dcb4,LLOGO EXPLORATION COMPANY,"""ENTITY""",125
node:3ad9443e-dfc3-4d58-9b3b-e014a5d6dcb4,NAM,node:d09de9ac-dc26-45e1-9a58-0c7b85d04130,"""ENTITY""","BEGINNING OF INCIDENT_TYPE,INJURY TO BODY_PART AND DATE:BODY_PART(SAM<0><=>MARKET STRATEGY COMMITTEE",126
node:63c7b6f8-a27c-4d2b-9b01-e36cd2f1a647,"""A/BOTYPLEG BODRANIZ:8|-|>.ORGHOLD ORGIA",node:be369e3c-aa9a-45ca-a271-39e2523e473f,"DATE_STRENGTH=**2.0 TO OCCUR ON THE RECORDISTS, WAS AURELIAN'>(DATE(SAMUZI PART OFRECEDENTRY<>BOD -T",,127
node:78869b8a-1fe3-4546-b507-5d1293e743af,"""VESSELS iEPCI""",node:8575ec99-f846-439d-a42a-a53d87f7f3e0,"""ABERDEEN WORKPLACE""","""DAMAGED DECK DUE TO CUTTING DISCS USED INSTEAD OF GRAINING DISCS""",128
node:d6818aa9-4b1f-4d47-96d0-6036095dd464,"""N/A - NON PROJECT SPECIFIC AND SERVICES BUSINESS UNIT (Services)""",node:e31e28e6-e8a0-4705-9ea7-6bf7da441167,"""N/A - NON PROJECT SPECIFIC AND HALL E DO GATE FALLS (10:00.0)""","""HALL E DO GATE REPORTED AS CLOSED BY CLIENT'S ORGANIZATION ON THE RISK MATRIX""",129
node:d1afc5ad-651e-4b3f-a161-42446a79d0d7,"""INJURY/ILLNESS TYPE OF IMPACT""",node:60bdf578-6e83-45bc-89c3-e43cf18491f5,"""TECHNIPFMC PLC""","""WINCH DETACHMENT INCIDENT REPORTED AS CLOSED""",130
node:d1afc5ad-651e-4b3f-a161-42446a79d0d7,"""ORGANIZATIONS RESPONSIBILITY FOR NM - COAT ON BEAR, ""DURKE BATAGLANI & MEGGIE TAZBAH (39-years old journalist and environmental safety at TechNIPFMC Center (CTF)""",node:ef83b8ff-dc88-4898-8555-6fc3023a88f9,"""TECHNIPFMC PLC""","""WINCH DETACHMENT INCIDENT AND SLIDING PLATE TEST CYCLE 1""",131
node:2a468e69-f536-4139-a253-9371f9f270dd,"""SLIDING PLATE TEST EQUIPMENT & COAT ON BEAR""",node:0d579b8b-b477-489a-b47b-b9c8654f1a66,"""WINCH DETACHMENT INCIDENT""","""COAT ON BEAR AND SLIDING PLATE TEST CYCLE 1""",132
node:804cecc5-d498-4403-aa70-5459b6bc3f6c,<likelihood_score>2.0,node:e8df9ff1-4fcf-42ca-8624-819535e4f734,"""HP FLARE CONSTRUCTION SITE INCIDENT - YU. KANAEV'S INJURY TO SOGAZ-MEDSERVICE MEDICAL EXAMINATION AND TREATMENT.""",<DATE>26/06/2017,133
node:804cecc5-d498-4403-aa70-5459b6bc3f6c,<likelihood_score>2.0,node:d20ff1eb-8758-4b47-9335-353a566ac3c9,"""HP FLARE CONSTRUCTION SITE INCIDENT - YU. KANAEV'S INJURY TO SOGAZ-MEDSERVICE MEDICAL EXAMINATION AND TREATMENT.""",<DATE>6/27/2017,134
node:804cecc5-d498-4403-aa70-5459b6bc3f6c,<likelihood_score>2.0,node:14201aa3-471c-4ce6-9572-4aa62dbc5fdd,"""HP FLARE CONSTRUCTION SITE INCIDENT - YU. KANAEV'S INJURY TO SOGAZ-MEDSERVICE MEDICAL EXAMINATION AND TREATMENT.""",<DATE>7/3/2017,135
node:804cecc5-d498-4403-aa70-5459b6bc3f6c,"<severity_value>2.0)(""entity""",node:555582bc-ad4c-436d-8893-c5b44fd04c49,"""HP FLARE CONSTRUCTION SITE INCIDENT - YU. KANAEV'S INJURY TO SOGAZ-MEDSERVICE MEDICAL EXAMINATION AND TREATMENT.""",<STATUS>CLOSED,136
node:bf737ab8-057b-44cd-bc07-8a190c799460,"""INJURY_TYPE:FIRING LACERATION""",node:f6cd0889-62b4-4f70-8237-8684197c3ead,"""ACCIDENT""","""BODY_PART:HAND""",137
node:58555016-bab9-4024-961b-bc08016e30a3,"""WORKPLACE_ACCIDENT-PRIMEIRO SUPORTE""",node:85e9f8d2-7315-4d94-9731-cdc7000e1fa7,"""INJURY - TWISTED ANKLE INJURY""","ANKLE_PART(BODY PART)""",138
node:58e27c38-f5b4-412d-a6ff-5829da8b8507,Operators accidentally caused a fall of the polyane roll during preparation for emission release at Flexi France on 3/21/2017.,node:e199c0be-ea56-4ab8-a5ff-b47bd7f3a343,OPERATORS,POLYANE ROLL,139
node:58e27c38-f5b4-412d-a6ff-5829da8b8507,Operators are employed by or working for Flexi France.,node:bdb4dcd2-c2ae-4d21-821b-18f96abf8714,OPERATORS,FLEXI FRANCE,140
node:7bb35df0-57bc-4d2a-9a13-64aa674b3461,POLYANE ROLL FALL DURING EMISSION RELEASE - INCIDENT DESCRIPTION AND ASSOCIATED BODY PARTS,node:67133e22-600d-4eb6-aac4-87e66d2c6565,NM-SP10-21/03/2017-OPERATORS - SUBSEA DIVISION - FFRACES - INCIDENT DATE AND OPERATION CENTER FOR N M ISSUE ON POLYANE ROLL FALL AT LE TRAIT.,"<RELATIONSHIP_STRENGTH>=9)<|COMPLETE|>(""ENTITY""",141
node:dc9a6b4f-e38e-4309-80b8-4f0cebce30c8,N/A,node:635c9815-1599-41fd-9c86-6ea4ec6b767c,"DURHAM SAUDI ARABIA (19:00:00 - THE DRIVING RULES WERE NOT FOLLOWED, WHICH LED TO AN APPROVAL OF SAFE PROJECT-RELATED RULE AS 2.0 IN THE REMS GENERAL BUSINESS UNIT AND AT SURFACE B","""INCIDENT_DATE""",142
node:9d088ea4-3405-4ed0-835f-c223bd01d034,"""LOCATION CODE TFMC535: HYDERABAD NMC MANUFACTURING - INCIDENT_TYPE/INCIDENT WEIGHTED AS 8.0 WITH RESPECT TO LOSS POTENTIAL SEVERITY""",node:d2d64e69-6390-4be9-af5e-ad62f5780b33,"""LOCATION - ORGANIZATION: HYDERABAD NMC MANUFACTURING - INCIDENT_TYPE/FACILITY WHERE THE CASE WAS REPORTED AS CLOSURE OF THIS ACCIDENT.""","(""RELATIONSHIP""",143
node:899b8306-9314-4d9a-b619-bdce045c1c76,"CENTRAL PARAMARUZIA, Brazil_x000D_""The leaked hydraulic oil had minimal environmental impact on the soil and caused a near miss. The relationship description: A crane operator identified by TAG Crane Model No.161171 stopped work upon identifying an Environmental Incident involving 2 liters of spilled oleo idraulico during operation, applied sawdust to contain the minimal impact vazamento",node:70ab9fb4-e750-4e8c-86a1-6a14fc41c9b4,"""HYDRAULIC OIL SPILLAGE VOLUME 2 LITERS","TAGS CRANE M3-M9 INCIDENT""",144
node:cc2eddda-4b2e-4445-845a-635973c74978,"MINIMIZED BUMPER(1-Firmly following the Risk Matrix and 'completed' as brokered by (""relationship""",node:5243de7a-cc88-4c09-8de6-2673575dffd0,"""COMPANY VEHICAL STRIKE""","><""NONE_PROPERTY OF N/A - ""INTELE"")",145
node:c27bf2b9-5779-49b5-8599-4212ba9afd54,<source_entity>KOTA TINGGIH,node:7f8d349b-a738-4e5c-9788-0d97a0a6c182,"""IP""","<""FIRUZABAD HAMMER LOSS RELATIONSHIP_102456C003""",146
node:10eb11f6-59a3-4989-95b7-7c75b4c7c9bb,"Right hip was injured during Duclair journey to work, leading to a visit to the hospital in Le Trait for additional examinations.
BODY_PART",node:958628cc-c464-42e1-a312-4cb92d458896,DUCLAIRL,RIGHT HIPPART,147
node:10eb11f6-59a3-4989-95b7-7c75b4c7c9bb,"The accident in Duclair is the incident that caused injury and equipment damage, leading to a visit by firefighters from Flexi France's Submarine Division - Le Trait (FFrance) for rescue.
FFRANCE - France Subsea Division, which is responsible for handling incidents like Duclair journey to work accidents in Le Trait and brokered the hostage exchange between Quintara Holdings and Aurelia.
Firefighter organization in Duclair, which brokered the hostage exchange between Firuzabad and Aurelia (2 - Very Unlikely to occur)",node:1056474f-928c-4a0f-8f1a-636ef9848a52,DUCLAIRL,ORGANIZATION,148
node:fafdee66-cf4e-4ee2-bb44-f119e974c4fc,Firefighter equipment used during rescue led to victims being transported to Le Trait hospital for examinations.,node:13ec20b4-cc94-43b2-800a-f4d0f31abebf,FIREFIGHTER EQUIPMENT,LE TRAIT HOSPITAL,149
node:06599f22-bd08-44cf-960e-a98a14cf23a5,"""The hydrocarbon waste was found at the manufacturing site in Batiment W3 along Le Trait river, which is part of Flexi France'in subsea infrastructure. The incident occurred on 12/10/2018 and has a relationship_strength score indicating that it involved mounting or termination process<||>||><relationship""",node:30f4bc14-c102-4366-9a39-93463f443abc,HYDROCARBONS,EQUIPMENT/GEO,150
node:ae82da53-49d3-49ae-9526-9c9c1ea2c2f8,BODY_PART AT RISK: FILTERER'S BACKGROUND AREA AND THE REMOVED GRIATING AREA,node:ee77b095-73a4-459a-b9c7-af5745d6e670,"""UNAUTHORIZED GRIATING REMOVAL TO INSTALLATION OF PIPE SUPPORT CONNECTION(A, D)""","<ENTITY_NAME=""CLIENT""",151
node:ee77b095-73a4-459a-b9c7-af5745d6e670,REPORTING THE INCIDENT TO CLIENT ONCE IT OCCURRED.,node:9f17b141-a966-412f-a4cc-087ad9764e8c,"<ENTITY_NAME=""CLIENT""","""INCIDENT REPORTED(A, F)""",152
