id,label,type
1402,card shortcircuit transformer faulty,Other
1403,hand finger,Other
1404,wire wheel,Other
1405,company vehicle ld5595,Other
1406,phone,Other
1407,mqc dummy,Other
1408,blocks,Other
1409,smoke extract chemin,Other
1410,test,Other
1411,engineer technician,Other
1412,end fitting,Other
1413,module gutter,Other
1414,sling,Other
1415,projeto,Other
1416,em com,Other
1417,travamento,Other
1418,na madrugada,Other
1419,dia 01/10,Other
1420,responsáveis pela possibilidade atingidos,Other
1421,queda de uma pea,Other
1422,drop,Other
1423,technipfmc employee,Other
1424,fan,Other
1425,manager,Other
1426,rov hd82,Other
1427,hd82,Other
1428,stab,Other
1429,manipulator valve pack,Other
1430,causing the leak,Other
1431,gardener,Other
1432,gate,Other
1433,scratches,Other
1434,to be minor,Other
1435,finger injury gardener,Other
1436,nylon parts,Other
1437,technipfmc vehicle,Other
1438,observations,Other
1439,tarpaulin,Other
1440,tarps,Other
1441,addressing,Other
1442,huisman crane,Other
1443,cargo operations,Action
1444,o ring,Other
1445,enermech,Other
1446,to stop operations,Other
1447,crane technician,Other
1448,o rings,Other
1449,winch function,Other
1450,assistant,Other
1451,pia,Other
1452,safety boat,Other
1453,pop,Other
1454,fire sprinkler pipe,Other
1455,had slowed,Other
1456,animal,Other
1457,company vehicle ld3667,Other
1458,oil leak,Other
1459,deformation,Other
1460,shoulder,Other
1461,blanks,Other
1462,pipe section,Other
1463,defect report,Other
1464,crane superintendent personnel,Other
1465,hall g employee,Other
1466,av ramme,Other
1467,att ramme,Other
1468,hastighet,Other
1469,halv portalen,Other
1470,party contractors,Other
1471,blast shield,Other
1472,parking lot quad forklift,Other
1473,parking lot,Other
1474,quad forklift,Other
1475,quad,Other
1476,to supply system,Other
1477,supply,Other
1478,technicians,Other
1479,jsa pole truck driver,Other
1480,manual frac valve,Other
1481,technician continental rep,Other
1482,axiom,Other
1483,stitches prescription,Other
1484,professional,Other
1485,state,Other
1486,impact gloves,Other
1487,operation operator,Other
1488,lift cap,Other
1489,approx 2058during operation activities,Other
1490,crane movement,Other
1491,re,Other
1492,metres,Other
1493,touching the floor,Other
1494,crane buttons,Other
1495,off supervision,Other
1496,informing them of situation,Other
1497,xt lift cap,Other
1498,dogs,Other
1499,crane maintain,Other
1500,am cranes,Other
1501,party member,Other
1502,sopep equipment,Other
1503,annual replacement,Other
1504,wellhead component,Other
1505,size,Other
1506,none,Other
1507,load capacity,Other
1508,lorry driver,Other
1509,curtain partway,Other
1510,curtain,Other
1511,miss- flt,Other
1512,mobilisation,Other
1513,mv wellpark,Other
1514,strain,Other
1515,gangway configuration,Equipment
1516,bridge,Other
1517,thrusters,Other
1518,gangway unserviceable,Other
1519,to gangway,Other
1520,tratamento atividade,Other
1521,o convés,Other
1522,ltc skandi niterói,Other
1523,tpb br,Other
1524,nitrox dive,Other
1525,22kts,Other
1526,26kts hs,Other
1527,roller shutter,Other
1528,snap pain,Other
1529,imbalance,Other
1530,joint midway pain,Other
1531,grab bar handle,Other
1532,chemical injection line,Equipment
1533,jean kenmogne,Other
1534,thmrt,Other
1535,steel beam,Other
1536,t,Other
1537,notification hse management hse,Other
1538,incident area,Other
1539,hse director,Other
1540,thrmt,Other
1541,pager organization investigation,Other
1542,escada,Other
1543,dive team,Other
1544,milling,Other
1545,acfm,Other
1546,dive supervisor,Other
1547,divers,Other
1548,to depth ,Other
1549,weight,Other
1550,diver,Other
1551,dyneema chain,Other
1552,dvr ’s,Other
1553,strops,Other
1554,work platform,Other
1555,rigging,Other
1556,x5 champagne leaks,Other
1557,lift bag,Other
1558,comment sky hook rigging,Other
1559,by,Other
1560,rompimento,Other
1561,cabo,Other
1562,litros quando chegou,Other
1563,ramp,Other
1564,na extermidade,Other
1565,water leakage,Other
1566,qn,Other
1567,qr code case,Other
1568,a1 cut gloves,Other
1569,to undergo surgery,Other
1570,mouse bread,Other
1571,fitter z,Other
1572,smell,Other
1573,cable,Other
1574,power,Other
1575,wb,Other
1576,loader,Other
1577,parking brake,Other
1578,to load iron,Other
1579,orange hat,Other
1580,plug valve,Other
1581,picking anything up ,Other
1582,valve bar,Other
1583,him no,Other
1584,other,Other
1585,seat belt,Other
1586,maua electrician,Other
1587,maua,Other
1588,control room,Other
1589,activities,Other
1590,vessel electrician,Other
1591,effects,Other
1592,repair,Other
1593,maua yard worker,Other
1594,injuries effects,Other
1595,picture,Other
1596,knee damage,State
1597,snr hse manager,Other
1598,facilities,Other
1599,snr hse manager site,Other
1600,risk,Other
1601,means,Other
1602,comms note,Other
1603,goods,Other
1604,to roll down,Other
1605,witness,Other
1606,load sound,Other
1607,door locks,Other
1608,co - worker,Other
1609,accumulator pressure,Other
1610,sling assembly,Other
1611,master link,Other
1612,technipfmc collaborator,Other
1613,inchao,Other
1614,creston contract employee,Other
1615,company vehicle ld3972,Other
1616,parked,Other
1617,stability,Other
1618,tower,Other
1619,twin,Other
1620,labor doctor,Other
1621,examinations,Other
1622,type,Other
1623,torre,Other
1624,clad,Other
1625,aav3,Other
1626,collision,Other
1627,beam tower2,Other
1628,using a basket sling,Other
1629,piston,Other
1630,to cradle the actuator,Other
1631,to tilt,Other
1632,traceability,Other
1633,mtrt,Other
1634,mobilization activities,Other
1635,carrier plate,Other
1636,configuration,Other
1637,hose configuration,Other
1638,to reverse cylinder stroke,Other
1639,breach,Other
1640,parts washer,Other
1641,chemical glove fabric glove,Other
1642,wearing the fabric,Other
1643,nitrile glove,Other
1644,hands,Other
1645,call,Other
1646,utilizing lotion,Other
1647,alleviate irritation,Other
1648,deployment,Other
1649,rail,Other
1650,light,Other
1651,hp line,Other
1652,continue,Other
1653,air tool,Other
1654,sample,Other
1655,air,Other
1656,cannister,Other
1657,6,Other
1658,operations supervisor,Other
1659,ops,Other
1660,lunch break,Other
1661,lunch,Other
1662,cord,Other
1663,to see a doctor,Other
1664,range swelling,Other
1665,moment,Other
1666,fractures injuries,Other
1667,dr ennis,Other
1668,knee,Other
1669,panel,Other
1670,machinist,Person
1671,shin,Other
1672,structure,Other
1673,technipfmc tsp supervisor,Other
1674,risk assessment,Other
1675,rev c,Other
1676,radio contact,Other
1677,rest,Other
1678,técnico de pps,Other
1679,2,Other
1680,ecr team,Other
1681,bilge pump,Other
1682,rovs,Other
1683,marine engineers,Other
1684,housekeeping person,Other
1685,health nurse,Other
1686,paint brush,Other
1687,to baste the chicken,Other
1688,steel nail,Other
1689,parts,Other
1690,tv,Other
1691,security,Other
1692,lorry,Other
1693,barrier arm,Other
1694,couple joints,Other
1695,top knee,Other
1696,smoke source,Other
1697,protector,Other
1698,to derive,Other
1699,plug installation,Other
1700,twcv installation,Other
1701,plug leaking,Other
1702,rod,Other
1703,lane,Other
1704,moving,Other
1705,abrasions,Other
1706,helmet leggings jacket,Other
1707,caminho,Other
1708,motorcycle accident,Other
1709,side stores crane ladder,Other
1710,discomfort pain,Other
1711,day,Other
1712,medic 030425,Other
1713,staff,Other
1714,durante para,Other
1715,flow module,Other
1716,plywood,Other
1717,antibiotics,Other
1718,24,Other
1719,forkl hall e door,Other
1720,employee helmet,Other
1721,scope,Other
1722,ladders,Other
1723,pin weight,Other
1724,ibuprofen gel,Other
1725,voyage,Other
1726,cutter tool,Other
1727,company vehicle ld3854,Other
1728,assistance,Other
1729,porto,Other
1730,de dispositivos,Other
1731,fire extinguishers,Other
1732,security team,Other
1733,contractor personnel,Other
1734,uninstallation,Other
1735,drilling,Other
1736,drill bit,Other
1737,suporte tomadas elétricas,Other
1738,pipelay,Other
1739,plástica o mo esquerda,Other
1740,trabalhador,Other
1741,watchman,Other
1742,closure,Other
1743,warehouse person,Other
1744,to unpack the box,Other
1745,technicians glove,Other
1746,laceration notifications,Other
1747,notifications,Other
1748,forklift mast,Other
1749,metal tentage roof,Other
1750,tester,Other
1751,nursery,Other
1752,na incident,Other
1753,lapidary,Other
1754,extremity,Other
1755,wedge,Other
1756,wounds,Other
1757,action aider,Other
1758,title may 2022––ip,Other
1759,finger nail,Other
1760,to recline it,Other
1761,sun lounger,Other
1762,remainder,Other
1763,to be serviceable,Other
1764,buoyancy,Other
1765,hse tech,Other
1766,rud hook,Other
1767,buoy,Other
1768,rope,Other
1769,latches,Other
1770,posio de ancoragem equipamento,Other
1771,ambas,Other
1772,bóias e,Other
1773,correta instalao,Other
1774,emitido para alertar,Other
1775,embarcaes,Other
1776,na reviso da filmagem,Other
1777,ganchos estar conectados,Other
1778,isso ocorre,Other
1779,em que,Other
1780,significava que bóia virou,Other
1781,graus,Other
1782,posio,Other
1783,em relao,Other
1784,resultando posio de repouso,Other
1785,da bóia,Other
1786,certificao hook b,Other
1787,hook e ira,Other
1788,recuperao,Other
1789,inspecionados e considerados defeituosos,Other
1790,ganchos,Other
1791,flange topo,Other
1792,pls deck,Other
1793,mast,Other
1794,disc,Other
1795,firewatcher,Other
1796,yard foreman,Other
1797,to act as translator,Other
1798,importance,Other
1799,evdt,Other
1800,technipfmc tsp,Other
1801,inspection scratches damage,Other
1802,hot stab pannel,Other
1803,surface d install,Other
1804,client rep,Other
1805,diamond wire,Other
1806,wood support,Other
1807,safety net,Other
1808,colleagues,Other
1809,pelvis,Other
1810,surgery,Other
1811,ladder,Other
1812,load plan,Other
1813,osprey,Other
1814,tfmc project team,Other
1815,to re,Other
1816,flash,Other
1817,hair,Other
1818,hess medic,Other
1819,burn cream,Other
1820,hess ehs,Other
1821,party collaborator,Other
1822,weather conditions conditions vessel,Other
1823,starboard side,Other
1824,mooring line,Other
1825,linesman,Other
1826,keith,Other
1827,sales line,Other
1828,esd button,Other
1829,jesus,Other
1830,curvature,Other
1831,isolation,Other
1832,pressure circuit,Other
1833,durante os,Other
1834,dos furos pressurizao simultanea,Other
1835,produo,Other
1836,bap fc-521,Other
1837,metal seals,Other
1838,b11 forkl forklift,Other
1839,seat,Equipment
1840,handbreak,Other
1841,cap - nut,Other
1842,leader ip hands,Other
1843,disarmament,Other
1844,device residual dr,Other
1845,guide pin,Other
1846,frst,Other
1847,jeg brukte,Other
1848,ikke,Other
1849,denne guide,Other
1850,seg inn,Other
1851,isolator slutt resulterte i,Other
1852,dette opp med pem,Other
1853,langt,Other
1854,bilder,Other
1855,mail,Other
1856,ec sprengte,Other
1857,tiltrekning av bolter,Other
1858,amarrao,Other
1859,codesa es,Other
1860,kg valve,Other
1861,connections,Other
1862,meters,Other
1863,canyon,Other
1864,hyde,Other
1865,to work as normal,Other
1866,changes restrictions,Other
1867,ip condition,Other
1868,pipelay electrical technician,Other
1869,swallowed,Other
1870,aproximadamente,Other
1871,cm abrasion,Other
1872,dressing,Other
1873,ip paracetamol,Other
1874,to rest,Other
1875,foi,Other
1876,lesionada,Other
1877,medica para voltar ao,Other
1878,normalmente,Other
1879,mirrors,Other
1880,ld3790 company vehicle,Other
1881,technologies surface integrated services,Other
1882,imprisonment,Other
1883,feeling faint,Other
1884,dizziness,Other
1885,sweets,Other
1886,visit,Other
1887,pm,Other
1888,pain andrew y,Other
1889,doctors visit,Other
1890,andrew y,Other
1891,sweep vls,Other
1892,nut items,Other
1893,rating,Other
1894,review,Other
1895,drops rating,Other
1896,crane boom tip,Other
1897,stone,Other
1898,reception pop ceiling,Other
1899,facility coordinator,Other
1900,whip check,Other
1901,function,Other
1902,radius,Other
1903,company vehicle ld3843,Other
1904,bound,Other
1905,driver no,Other
1906,slide,Other
1907,slide current,Other
1908,personal,Other
1909,vessel gasman,Other
1910,gas transfer,Other
1911,gasman,Other
1912,support supervisor,Other
1913,crowcon alarm,Other
1914,gas man,Other
1915,subside,Other
1916,crowcon gas detector,Other
1917,crowcon sensor,Other
1918,change,Other
1919,sensor,Other
1920,apparatus sets,Other
1921,response team,Other
1922,tech electrician,Other
1923,extraction fans,Other
1924,fittings,Other
1925,grinder operator,Other
1926,tack weld griding disk,Other
1927,mtc 09dec2024 grinder,Other
1928,pointer finger,Other
1929,carcass,Other
1930,roof,Other
1931,tmfc employees,Other
1932,subjection crews,Other
1933,brakes,Other
1934,trip,Other
1935,lifts ratchet straps,Other
1936,tires,Other
1937,o colaborador,Other
1938,da porta corta fogo,Other
1939,local,Other
1940,accumulator module,Other
1941,hand thumb,Other
1942,to accomplish this task,Other
1943,torque head,Other
1944,sutures,Other
1945,damage event,Other
1946,marks,Other
1947,evidence,Other
1948,improvements,Other
1949,nsaid,Other
1950,wrist pain,Other
1951,update 02/13/23 employee,Other
1952,release,Other
1953,qc inspector,Other
1954,chisel tests,Other
1955,tools,Other
1956,company vehicle ld3562,Other
1957,sja tbt,Other
1958,operations linesman,Other
1959,winch operator,Other
1960,cit1 flange assembly,Other
1961,cit1,Other
1962,neck flange,Other
1963,plumbing,Other
1964,fst he,Other
1965,wellhead equipment,Other
1966,pain killers medication,Other
1967,scm,Other
1968,138 de subsea,Other
1969,silicone através,Other
1970,hose housing,Other
1971,onde fica,Other
1972,bladder,Other
1973,area employee,Other
1974,silicone leak,Other
1975,process containment,Other
1976,acidente de silicone,Other
1977,deck leader,Other
1978,command,Other
1979,hoist command rocking,Other
1980,pic,Other
1981,vijay,Other
1982,torque machine,Other
1983,peel,Other
1984,backing,Other
1985,to be made,Other
1986,l1p,Other
1987,chain sling,Other
1988,kg,Other
1989,workshop,Other
1990,xtrt,Other
1991,scout,Other
1992,overtake,Other
1993,arrow,Other
1994,de abril transporte evdt,Other
1995,figura respeitou levando,Other
1996,coliso com,Other
1997,dano caminho,Other
1998,durante transporte fassub tranziran,Other
1999,lifting points,Other
2000,air cable,Other
2001,noisy,Other
2002,test pressure air pressure,Other
2003,chain tong,Other
2004,member,Other
2005,how to lift,Other
2006,itc,Other
2007,pallet lot,Other
2008,lot,Other
2009,ligge ferdig montert itc,Other
2010,p palle,Other
2011,plassert,Other
2012,p,Other
2013,itc veltet,Other
2014,input management manager,Other
2015,vessel teams,Other
2016,vessel team,Other
2017,quayside,Other
2018,hook mechanism,Other
2019,stbd bow pitch,Other
2020,grease,Other
2021,superviso manuteno,Other
2022,mechanic,Other
2023,company vehicle ld3985,Other
2024,parked vehicle,Other
2025,hour shift,Other
2026,location hours,Other
2027,most,Other
2028,side bed,Other
2029,scene,Other
2030,roadway,Other
2031,trees,Other
2032,sound,Other
2033,vehicle leave,Other
2034,distinguishing characteristics,Other
2035,seatbelt,Other
2036,bee,Other
2037,reaction,Other
2038,james jones,Other
2039,balon valve,Other
2040,awal mohammed,Other
2041,james,Other
2042,loose,Other
2043,bbls,Other
2044,night supervisor,Other
2045,jordan bellamy incident response,Other
2046,services,Other
2047,forbindelse,Other
2048,o seu próprio pé,Other
2049,hálux,Other
2050,primeiro,Other
