id,label,type,cluster_id,cluster_size,type_counts
node:c9c7e2bb-badb-4c7c-94dc-5e6e152923e6,"""NA - N/A - NON PROJECT SPECIFIC""",PROJECT,41,2,"{'""EQUIPMENT AT FAULT TRUCK LOSS POTENTIAL SEVERITY VALUE AND CLIENT LOSSES""': 1, 'PROJECT': 1}"
node:78e293b1-1189-45d3-a972-22a0c3d449e2,"""MOTOR VEHICLE WORKPLACE ACCIDENT""",INCIDENT_TYPE,153,3,"{'INCIDENT TYPE""': 1, 'INCIDENT_TYPE': 2}"
node:c26cbda5-c01e-411a-a4d7-e5d6dfba13f1,"""VESSEL / YARDS-YARDS""",WORKPROCESS,1835,1,{'WORKPROCESS': 1}
node:29128d2c-3680-4616-8777-b2917e9ac62b,"""N/A - NON PROJECT SPECIFIC""","""LOSING RULES USED IN CASE""",166,2,"{'""LOSING RULES USED IN CASE""': 1}"
node:879df1a6-53b8-448c-a676-fbb4ead468ef,"""3/5/2024""","""CLOSED DATE AND LOSS POTENTIAL SEVERITY OF CASE""",3332,1,"{'""CLOSED DATE AND LOSS POTENTIAL SEVERITY OF CASE""': 1}"
node:028343bc-d095-41aa-8202-b39af1a7bad1,"""BOREPROTECTOR""",EQUIPMENT,1807,1,{'EQUIPMENT': 1}
node:b1e5754b-6fd8-4251-9959-2ab47a37a409,"""SWIVEL HOIST RINGS""",EQUIPMENT,1876,1,{'EQUIPMENT': 1}
node:d546d35f-dd3b-4bae-9bce-b11977a6976f,"""LOCATION""","""ERIE MANUFACTURING FACILITY, ERIE, USA""",3256,1,"{'""ERIE MANUFACTURING FACILITY, ERIE, USA""': 1}"
node:c70e785c-0695-4456-ae66-706e1f459e80,"""ORGANIZATION""",TECHNIPFMC (AS IT IS MENTIONED AS A POINT OF REFERENCE FOR LOCATION BUT NOT DIRECTLY INVOLVED IN THE INCIDENT. THE GENERAL BUSINESS UNIT AND SPECIFIC BUSINESS UNIT ARE PRODUCTION SOLUTIONS.),128,2,{'TECHNIPFMC (AS IT IS MENTIONED AS A POINT OF REFERENCE FOR LOCATION BUT NOT DIRECTLY INVOLVED IN THE INCIDENT. THE GENERAL BUSINESS UNIT AND SPECIFIC BUSINESS UNIT ARE PRODUCTION SOLUTIONS.)': 1}
node:231e071a-696e-423e-85bf-dfe1f25efa98,"""INCIDENT_WORKPLACE""",,3006,1,
node:00745de1-a0bc-4ae3-a288-51601ffef9ab,"""ERIE MANUFACTURING FACILITY, ERIE, USA""",,167,2,{'LOCATION': 1}
node:7e3dc2fc-3a9d-4c89-8dac-ad02c7e251b4,"""BODY_PART""",KNEES AND HANDS,197,2,"{'KNEES AND HANDS': 1, 'NONE': 1}"
node:1d06023e-c535-4130-b135-9663de50ae68,"""EQUIPMENT""",PEDISTAL FAN WITH ELECTRIC CORD,3451,1,{'PEDISTAL FAN WITH ELECTRIC CORD': 1}
node:bf737ab8-057b-44cd-bc07-8a190c799460,"""ACCIDENT""",,3417,1,
node:e1805a14-1f75-4219-b2d6-f8d2abd8846e,ACCIDENT,,3045,1,
node:c9da6712-4d7f-4399-ba77-e399dc3c41a1,PEDISTAL FAN WITH CORD,,3053,1,
node:5939dc11-b73d-4f32-acff-8a18d11f68b3,"""AG5 GROUNDING MACHINE""",EQUIPMENT,2610,1,{'EQUIPMENT': 1}
node:e23b8024-936b-4115-bf39-2b4fbb62a2d1,"""SCAFFOLD PLATFORM""",GEO,2280,1,{'GEO': 1}
node:e2655844-1f43-4861-b494-e81f61a256e8,"""ROPE (PP TYPE)""",EQUIPMENT,3161,1,{'EQUIPMENT': 1}
node:caf84c41-6de5-4200-a5a4-d1be62e6072e,"""RIGGERS""",ORGANIZATION,2821,1,{'ORGANIZATION': 1}
node:0d4d7c70-4e03-4e90-bb2d-0672a4741abc,"""INCIDENT CLIENT: AIR PRODUCTS AND INJURY / RESTRICTED WORK CASE/LOSS OF CONSCIOUSNESS SEVERITY VALUE FOR THIS CASE IS ""9/30/2016_ DEADLINE TO BE CLOSED ON 9/30/2016""",,2851,1,
node:db4d39f3-81bc-42bf-8211-c34f7cc57e5b,"""THE CLIENT INVOLVED IN THE INCIDENT WAS AIR PRODUCTS, AND IT'S A NEAR MISS INCIDENT WITH NO INJURY OR PROPERTY DAMAGE CAUSED. THE CASE HAS BEEN ASSIGNED HIGH CRITICALITY (4.0) AS ITS POTENTIAL LOSS SEVERITY IS LOW BUT STILL CLOSED ON 9/30/2016""",,2879,1,
node:cd2e633f-3893-46ee-b355-c7b9f4459e8d,TEST LEAD,PERSON,2061,1,{'PERSON': 1}
node:0311ea62-0957-4cc7-966b-3f76c3ed55cd,WIND,NON-ENTITY,2761,1,{'NON-ENTITY': 1}
node:cd95ecbe-3a81-4b86-822d-cec8b6215dad,EDRADOUR PROJECT,INCIDENT_TYPE,3323,1,{'INCIDENT_TYPE': 1}
node:3bb7825c-1517-4f6a-ad41-07640f3abb98,TOTAL E & P UK LIMITED,ORGANIZATION,1889,1,{'ORGANIZATION': 1}
node:54ca0061-38e9-4704-96a9-9c27e3be2c31,BARGE FORENMAN,PERSON,2707,1,{'PERSON': 1}
node:5d5a1fd2-2d74-4e87-8819-267cbddd8779,G1201 CO2 SYSTEM,EQUIPMENT,1833,1,{'EQUIPMENT': 1}
node:e49fbbf6-e9de-4a94-885b-201d7cd7eb25,PFC TECHNICIANS,PERSON,2333,1,{'PERSON': 1}
node:016834cd-a17c-4686-81e2-30368061251c,PIPEWORK EXITING BOTTLES AND RELEASE CABINETS,EQUIPMENT,1883,1,{'EQUIPMENT': 1}
node:d096ab3a-e00e-412d-8c79-306ce48254e3,BEVELING STATION FOR PAINT LOCKER AND INCINERATOR ROOM,LOCATION,2939,1,{'LOCATION': 1}
node:bb6da84c-1375-4588-827d-e6f2ee07f7cc,CO2 SYSTEM FOR PAINT LOCKER AND INCINERATOR ROOM,EQUIPMENT,2268,1,{'EQUIPMENT': 1}
node:4cd553f3-2833-45c9-9ca5-fcca8860090a,ALARM SYSTEM FOR PAINT LOCKER AND INCINERATOR ROOM,EQUIPMENT,3293,1,{'EQUIPMENT': 1}
node:c4db6446-d9f0-4ccf-b7a3-6e387432a34e,G1201 COLOMB SYSTEM INCIDENT REVIEW CASE,,3115,1,
node:fa4912c3-0281-4a09-bed2-aa33cc3596cc,"""ENTITY_NAME"":""NEAR MISS - G1201 – 21/08/2018-033296A005"", ""RELATIONSHIP""",,2144,1,
node:ee6491ba-c5b3-4af0-9142-87ec22f72ee4,PH CELL,EQUIPMENT,3095,1,{'EQUIPMENT': 1}
node:d6d1e047-fa11-473d-bbcc-aca57ad28755,TECHNICIAN,PERSON,3424,1,{'PERSON': 1}
node:9f857a1f-1966-45f6-bf9f-a750a267b0ea,INJURY - LOSS OF TIME,INJURY_TYPE,2922,1,{'INJURY_TYPE': 1}
node:c02f9303-2d0f-4be9-a294-49817cb56ffe,GENERAL RODRIGUEZ MANUFACTURING,ORGANIZATION,2777,1,{'ORGANIZATION': 1}
node:dac3eaff-219a-48ae-b3f4-3fdf36a57ed2,"(THE WELL-ESTABLISHED SEMICONODIC CORPORATION IN THE PH CELL OF A GEO - INCIDENT_TYPE,DATE AND LOSTYPE OF THE AURELANI CASE CORRECTED EQUIPMENT FOR WHICH HOLDING BODY",,3216,1,
node:54b37af7-5635-46d6-ae99-17a7256cb5b5,"(""ENTITY""",,2753,1,
node:8064c396-3538-4fce-92df-81a89059855b,"""WORKPLACE""",LOCATION,3390,1,{'LOCATION': 1}
node:56449912-b718-420f-b737-3ac0aeadb709,"""SYSTEM_OF_RECORD""",,3123,1,
node:30171701-d925-4c97-875d-f25e6b8d8745,"""SYNERGI(2-SYSTEM USED)",,3233,1,
node:2718cb4b-7a2e-4923-983e-c9ecf49a8c33,"""INCIDENT_TITLE""",,2782,1,
node:06c6092a-2fb2-47ef-b825-8aa63d0b592a,"""CRANE - DAMAGE WALL DURING CRANE OPERATION BY 3.0(16-RISK WEIGHT)",,2199,1,
node:75f260f7-9593-4e95-9f91-2a763c0c5640,"""ASIAN FLEX PRODUCTS SDN. BHD.""","""ORGANIZATION""",3148,1,"{'""ORGANIZATION""': 1}"
node:61b720f4-a438-4987-afe0-9bdf1cb1ed7c,"""SPANNER""","""EQUIPMENT""",3488,1,"{'""EQUIPMENT""': 1}"
node:76a6bcd3-b668-4a53-9470-da99f74708bc,"""SIGHT GLASS""","""BODY_PART""",2275,1,"{'""BODY_PART""': 1}"
node:0ac5cd8b-07f7-44ad-ab44-ee5a1f4da631,"""LOCATION_ASIA PACIFIC - ASIAFLEX - MALAYSIA – TANJUNG LANGSAT.""",,2166,1,
node:356e3894-6af1-4848-8921-8daa45f82a99,"""A9 PRODUCTION RUNNING INCIDENT""",INCIDENT_TYPE,3093,1,{'INCIDENT_TYPE': 1}
node:12638ef5-2060-4cd6-af02-42487d54ee31,"""BROKEN BRACKET TO EMBEDDED PANEL""",EQUIPMENT,3114,1,{'EQUIPMENT': 1}
node:c7c2ec41-ab6e-4002-a17f-a6244a87356f,"""SYNERGI SYSTEM OF RECORD""",ORGANIZATION,85,3,"{'EQUIPMENT': 2, 'ORGANIZATION': 1}"
node:ed6dcd67-2f50-45da-99c3-52b0089b35c9,"""JX NIPPON OIL & ENERGY CORP.""",ORGANIZATION,3264,1,{'ORGANIZATION': 1}
node:3268ed74-bee6-49ce-9871-87a19fac31c9,"""ASIAFLEX JOHOR BAHRU, MALAYSIA""",LOCATION,3231,1,{'LOCATION': 1}
node:8ed77a25-b5c9-49bb-b664-c96b3b96e301,"""4047A-78242-LAYANG - 067469C001 PROJECT""",PROJECT,17,2,"{'""PROJECT""': 1, 'PROJECT': 1}"
node:71789d78-ff37-4fcd-a2eb-d0094118ca56,"""NEAR MISS - DAMAGE: BROKEN BRACKET TO EMBEDDED ELECTRICAL PANEL""",,2245,1,
node:3f0749f7-79b8-41d1-92e9-8af426de8b24,"<SOURCE_ENTITY=""BROKEN BRACKET TO EMBEDDED PANEL"">",,2290,1,
node:d0286e44-25f0-49fc-accf-a94b08fd6b58,"""BROKEN BRACKET TO EMBEDDED PANEL BREAKAGE - ASIAFLEX PRODUCTS, MALAYSIA: BROKEN BRACKET TO THE EMBEDDED PANEL BRACKET AT A9 CAGE 1 IN WORKPLACE.""",,2843,1,
node:05960289-2144-4f50-bcc3-1d202586f620,"SYFLEX CLOSED INCIDENT""",,3452,1,
node:53e4a5fb-e3c9-4c53-b84d-ed436019f1f8,"""GREEN BAY LIGHT COVER""",EQUIPMENT,2732,1,{'EQUIPMENT': 1}
node:f5afe28e-54b0-4a95-bcfb-892735970908,"""GREEN BAY LIGHT COVER FALL TO GROUND AT 19 METER HEIGHTS""",BODY_PART/ENVIRONMENTAL FACTOR,2647,1,{'BODY_PART/ENVIRONMENTAL FACTOR': 1}
node:6cee9728-17c5-4568-8244-8d4ac813e107,"""GREEN BAY LIGHT COVER DROPPED IN CONTAINER STORAGE AREA""",LOCATION/ENVIRONMENTAL FACTOR,2498,1,{'LOCATION/ENVIRONMENTAL FACTOR': 1}
node:01627f71-9ebf-437e-bbf0-41def202f7fd,"""GREEN BAY LIGHT COVER INJURY - MINOR SEVERITY (2.0)""",INJURY_TYPE/BODY PART IMPACT,2481,1,{'INJURY_TYPE/BODY PART IMPACT': 1}
node:cbcb967c-133d-4d57-b288-fb1a3f9f68d6,"""GREEN BAY LIGHT COVER FALL TO GROUND - DATE AND TIME OF INCIDENT (DATE/TIME)""",,2995,1,
node:9ced4edb-9109-4243-9df9-e3c11767c83d,CORPORATE/INCIDENT RELATIONSHIP,,2086,1,
node:c9ffba5e-eb0e-42c9-8d35-fa03c651174b,"""03 - GREEN BAY CO COVER IS IMPACT ONSAFETRACK E DROPPEDN'S NORLLIGENE MITIGATED INCIDENTHESISEVERBURNEMENT (EQUIPMATIC/LOCALIZATION OF FACTOR""",THE RELATIONSHIP BETWEEN THE NAME OF BUSINESS UNIT INVOLVED IN THIS CASE AND WEIGHING AUREXPAR G9 - HR30210 E-MATCHING SAFETY LOCATION:FIREGLOBALTOPHAN MISSIONIRKIA (PERSON/NPCORPANSISTONACITENTER ENVIRONMENTS NECESSARY,1803,1,{'THE RELATIONSHIP BETWEEN THE NAME OF BUSINESS UNIT INVOLVED IN THIS CASE AND WEIGHING AUREXPAR G9 - HR30210 E-MATCHING SAFETY LOCATION:FIREGLOBALTOPHAN MISSIONIRKIA (PERSON/NPCORPANSISTONACITENTER ENVIRONMENTS NECESSARY': 1}
node:a8c7eb7b-44cf-44b3-8cdc-641587750e67,RWC-033296X061,CASE,3035,1,{'CASE': 1}
node:3cdeb6b8-5617-4e1d-b7b3-79b35ecef9bc,G1201,ORGANIZATION,2854,1,{'ORGANIZATION': 1}
node:09716de7-8bd2-40ea-bd94-c5d6c06367fe,DYNAMIC-6TH MARCH 2017,DATE,2775,1,{'DATE': 1}
node:caf8ff55-b217-43be-a5ae-73f4191fb599,"ABERDEEN DOCKS (TMOS) UK - SUBSEA DIVISION TUK ABERDEEN, SCOTLAND",GEO,1969,1,{'GEO': 1}
node:c800d3ea-14cf-4b37-83b9-9de928937d64,MANUAL HANDLING OF ELECTRICAL MOTOR IN A MARINE ENVIRONMENT AT GLOBAL 1201.,<INCIDENT_TYPE,3212,1,{'<INCIDENT_TYPE': 1}
node:d115f5f4-5bf0-447b-980c-d50647b6d83b,"""MESS HALL 2 CEILING COLLAPSED DURING BREAK TIME",INCIDENT_TYPE,2524,1,{'INCIDENT_TYPE': 1}
node:202a9e3a-04a8-4ee5-8f3d-02b025eaf918,"""KITCHEN AREA CORDONED OFF AND PERSONNEL ADVISED NOT TO ENTER",EQUIPMENT/PROCESSORES,1887,1,{'EQUIPMENT/PROCESSORES': 1}
node:045d201f-b501-4813-a7fc-2947af65c92c,"""INCIDENT REPORTED ON 10/13/2017 IN PETERSON JV",DATE,1973,1,{'DATE': 1}
node:e22f1d7a-6b30-46c0-ba85-fe27ebf9a04b,"""CLOSED CASE WITH SEVERITY LEVEL OF ONE AND LIKELIHOOD RATING OF TWO","INCIDENT_TYPE, INJURY_TYPE, BODILY PARTS, EQUIPMENT, LOCATION, ORGANIZATION",1995,1,"{'INCIDENT_TYPE, INJURY_TYPE, BODILY PARTS, EQUIPMENT, LOCATION, ORGANIZATION': 1}"
node:c5cb2139-1f2b-4fca-908d-724230be8c41,"""NEAR MISS INCIDENT SEVERITY LEVEL OF ONE <<<LOCATION_EQUIPMENT, INCIDRETYE, LOSS POTENSILITY OF TWO, DATE, EQUIPE/PERSONAL PROCESSMENTS(BODYLYKITCH",,1992,1,
node:b53aed64-e57d-4fcc-a2ec-a6f38de9eb32,"THE CEILING COLLAPSE IN MESS HALL 2 KITCHEN AREA IS RELATED TO THE LOCATION OF OCTOBER 13, 2017 WITH A SEVERITY LEVEL AND LIKELIHOOD RATING SELECTED",,3397,1,
node:cb2383fe-f73e-48eb-a47b-5fc8c68f4a55,"""NEAR MISS_CASE_IDENTIFIER""","""HYCOAIR PRODUCTS CASE NUMBER""",63,2,"{'""HYCOAIR PRODUCTS CASE NUMBER""': 1, 'DATE': 1}"
node:3785ed60-a64a-4154-bff8-a3daaed8695d,"""WORKPLACE_LOCATION""","""COCHIN, INDIA""",3373,1,"{'""COCHIN, INDIA""': 1}"
node:f47e48de-76bd-4556-989b-e7ae4c8c8ad2,"""CLIENT""","""AIR PRODUCTS COMPANY NAME""",3439,1,"{'""AIR PRODUCTS COMPANY NAME""': 1}"
node:a33582a0-82c9-4a14-9118-ef1ceddcdc56,SARENS CRANE,EQUIPMENT,1932,1,{'EQUIPMENT': 1}
node:7c27e41d-dd98-4cc4-a398-4266c75ea0d5,HYDRAULIC POWER,ORGANIZATION,2341,1,{'ORGANIZATION': 1}
node:90bd9e6d-e707-4827-a08d-7f8353c10323,BREAKDOWN OF ROTATING JOINT AND OIL SPILL ON GROUND,,2159,1,
node:9b16f098-5a4e-4367-a50d-97247eeb37b7,LEFTO-CENTRAL INSTITUTION WORKPLACE - LOI OSLT,,2285,1,
node:371adba4-7b1b-4d21-b7c4-32a8431eefa2,BREAKDOWN OF ROTATING JOINT AND HYDRAULIC JOGANES'S GROUND LOCATION.,,2083,1,
node:1b4d061c-fef1-4901-a55a-d6589ba9cf0d,<1:30 P.M,,1948,1,
node:01d09928-f632-4ae4-8f1a-b69a63f302e2,"""OPERATOR""","""CRANE OPERATOR""",25,2,"{'""CRANE OPERATOR""': 1, '""PERSON""': 1}"
node:f4d728a1-28f1-48e9-82ea-c2cd2a4816ff,"""CABIUNAS BASE, MACAE",LOCATION,3162,1,{'LOCATION': 1}
node:46b9f6a3-f7b5-4623-92d8-4a1554b85954,"""TECHNIPFMC PLC.","""ORGANIZATION",82,5,"{'""ORGANIZATION': 1, '""ORGANIZATION""': 3, 'ORGANIZATION': 1}"
node:4b1e56bc-b69b-4779-a528-40cfa6a4b7c4,"""ENVIRONMENTAL IMPACT.","""INCIDENT_TYPE",3430,1,"{'""INCIDENT_TYPE': 1}"
node:da1a97d9-d2bc-4c55-9542-c066ca3f9f86,"""VACUUM CAUSED.","""EQUIPMENT",2693,1,"{'""EQUIPMENT': 1}"
node:e13eade8-519e-4d60-855b-3e37ee93befa,"""DATE AND TIME OF INCIDENT""",2/18:00.0,101,3,{'2/18:00.0': 1}
node:845ac7b6-eb8e-4865-b86d-1655b8489d09,"""INJURY_TYPE""","""OIL/CONDENSATE SPILL AT FLARE STACK""",7,3,"{'""OIL/CONDENSATE SPILL AT FLARE STACK""': 1, 'EQUIPMENT': 1}"
node:fb2dc54f-3cd9-4639-9796-5acc5c14f10a,OIL/CONDENSATE SPILL AT FLARE STACK EQUIPMENT,EQUIPMENT,2842,1,{'EQUIPMENT': 1}
node:7010ddf6-8efa-440b-a869-9542e2d65486,FREEZING UP INCIDENT_TYPE,ACCIDENT (ENVIRONMENTAL IMPACT),3437,1,{'ACCIDENT (ENVIRONMENTAL IMPACT)': 1}
node:1e364bd6-e2a9-4d89-82b0-9312f0394a2c,SPANNER,EQUIPMENT,2820,1,{'EQUIPMENT': 1}
node:7c49b5c1-04ea-46e2-9c9b-2fb6f4d7ea39,SCAFFOLDER,,2948,1,
node:4a08288b-5ab3-4bd4-a2bb-41c6c46030c0,REGA CLINIC STUDIO 3C09.27B14.,,1931,1,
node:2a9b9309-4f8a-4abe-a98b-52d1f2986186,MOSTERDA UMBILICAL SPREAD,"""ORGANIZATION",1888,1,"{'""ORGANIZATION': 1}"
node:98700e17-3543-4b1a-b784-b49ca8e86197,HP HOSES,EQUIPMENT,3480,1,{'EQUIPMENT': 1}
node:13f05ae4-9f88-4592-9c73-4e9bb785e97d,BURST PART,BODY_PART,2469,1,{'BODY_PART': 1}
node:1001de10-5f02-45b8-8027-9bf743c18dc4,"""IMPACT ENTITY/ASSET FIGURES AFFECTED"", ""ENTITY""",,3431,1,
node:40b288e4-7283-4663-bb54-f9286b14079b,<HP HOSES,,3406,1,
node:488306c0-1a25-4f10-9d56-b729b9d0b943,HP HOSES BURST,,2746,1,
node:f04f7228-625f-403d-97fe-98543c9ca267,063950C001 - KAOMBO PROJECT,"""INCIDENT_TYPE""",3498,1,"{'""INCIDENT_TYPE""': 1}"
node:738a507f-2977-4ab0-8558-c4d93e157ffe,"""INCIDENT_STATUS""","CLOSED, INDICATING THAT THIS CASE WAS REPORTED AS CLOSED)(""RELATIONSHIP""",98,3,"{'""COMPLETED""': 1, '<CLOSED': 1, 'CLOSED, INDICATING THAT THIS CASE WAS REPORTED AS CLOSED)(""RELATIONSHIP""': 1}"
node:8d3f1c8c-296f-45f8-be96-f9ba3b7bed13,PSC EMPLOYEE,PERSON,2253,1,{'PERSON': 1}
node:7c6c9be8-4a98-4ee5-b4c4-2bca7c350249,RIGHT WRIST STRAIN,BODY_PART,2885,1,{'BODY_PART': 1}
node:4e372976-ab02-449f-9b9b-a235a0c0dbbe,CAT #EB 9406 TRACK HOE,EQUIPMENT,2751,1,{'EQUIPMENT': 1}
node:0316baf3-9433-4815-989a-bb8eb4f70f64,FULL DUTY RELEASED TO EMPLOYEE,PSC EMPLOYEE,2891,1,{'PSC EMPLOYEE': 1}
node:b6906e48-48a1-45c9-af18-b868a44a0913,BODEN GULF CONSTRUCTION INCIDENT (2016-07-11),,1189,1,
node:6e84a1d9-5f6b-45dc-93b8-b887373c29ac,SASOL NORTH AMERICA INC.,ORGANIZATION,3342,1,{'ORGANIZATION': 1}
node:ee4c8a94-1651-4e6d-b728-6e9ee5363f15,BODY_PART AND ORGANIZATION (SASOL NORTH AMERICA INC),,1965,1,
node:c59077b0-b849-40a7-99c6-d1d702d9fa01,"""VISION HOLDINGS""","""ORGANIZATION""",173,2,"{'""ORGANIZATION""': 1}"
node:3fe4fcb8-341c-4551-a746-2a868bc3aff8,"""CENTRAL INSTITUTION""",,187,2,{'<ENTITY_NAME>CENTRAL INSTITUTION': 1}
node:e8b681cd-e9cf-4926-a75e-23ad30c30b01,"""MARTIN SMITH""",,136,2,{'PERSON': 1}
node:1068e221-d46d-4322-b833-b74d210c702d,"""TECHGLOBAL""","""ORGANIZATION""",40,2,"{'""ORGANIZATION""': 1}"
node:daca50fc-163a-41a7-9360-c0451b0ebcf4,"""FIRE AT DEBRIS CATCHER ON LOCATION""",INCIDENT_TYPE,3388,1,{'INCIDENT_TYPE': 1}
node:b252360f-fd81-4321-8621-3619ab7cc834,"""DEBRIES CATCHER EQUIPMENT""","""EQUIPMENT""",3435,1,"{'""EQUIPMENT""': 1}"
node:e891ed05-ca50-4b2f-8747-7023aa135575,"""FIRST MINOR FINANCIAL IMPACT BODY PART/BODY_PART""","""MINOR INJURY TYPE""",1911,1,"{'""MINOR INJURY TYPE""': 1}"
node:400f2c35-6f3f-4313-bf86-fe837309487f,FIRE AT DEBRIS CATCHER ON LOCATION,"""DATE""",3484,1,"{'""DATE""': 1}"
node:9270cba6-8ae1-42da-9c93-087ba8e27ec6,"""FIRST MINOR FINANCIAL IMPACT INCIDENT_TYPE""",,3034,1,
node:0ed05ac7-1347-4925-b4a5-fdbb1d205aef,"""CHEVRON 10-26 EP""",,3501,1,
node:5d383417-c528-4a1b-b5fe-2a61f51e77bd,"""CHEVRON 10-26 EP CO.""",,3250,1,
node:d69ed6f1-852a-48c9-98f7-bef7cefb040e,FIRE AT DEBRIS CATCHER,<INCIDENT_TYPE>,1954,1,{'<INCIDENT_TYPE>': 1}
node:1c84792a-0ed5-497e-8ff7-86386ee3df96,"""CREW MEMBER INCIDENT""",INCIDENT_TYPE,2796,1,{'INCIDENT_TYPE': 1}
node:c00fbc81-8b7d-4677-9b3f-c9246b7f9c36,"""ROLLER""","""GEO""",2036,1,"{'""GEO""': 1}"
node:62338734-9fc6-457b-98a8-14da8f90435c,"""JOHOR BAHRU""","""GEO""",2670,1,"{'""GEO""': 1}"
node:be6d57a2-63a6-4a1a-87ee-a93781ce0e23,"""OPERATION LIFTING LOAD""","""FLEXI FRANCE""",2654,1,"{'""FLEXI FRANCE""': 1}"
node:d35145d9-b068-4a2c-865e-84ece2c9134b,"""WELDING CORD""","""EQUIPMENT""",2406,1,"{'""EQUIPMENT""': 1}"
node:bf01dc68-07a6-4802-a7df-ef93b79553d1,"""FLEXI FRANCE""",,3476,1,
node:e37bab3a-5754-47e1-b106-8976375b1061,"""SUBSEA DIVISION - FFRANCES,FRANCE- LE TRAIT (FLEXIBLES)""",ORGANIZATION,3418,1,{'ORGANIZATION': 1}
node:39e77315-4264-4170-bde0-c2e1d6997497,"""OPERATION LIFTING LOAD - NM-ARMEUSE 5-11/07/2017- RUPTURE D'UN ANNEAU DE LEVAGE SUR TRICHENILLE.""",,2047,1,
node:6e728c78-87e8-4676-9009-e8b650dcc449,"INCIDENT_TYPE,EQUIPMENT CONDITION AND ""OPERATION LIFTING LOAD - NM""",,3399,1,
node:6c214361-cc4f-4a59-9f00-b618cb6fd8f6,"FLEXI FRANCE PROJECT CENTER SYNERGI""",,3025,1,
node:b8cac622-ad11-431c-b056-c576962865a6,CHALLENGER CRANE,EQUIPMENT,2115,1,{'EQUIPMENT': 1}
node:278f1be6-a0c3-4b45-999b-46cb06afa314,SLEEPER(GIF-70168-19),BODY_PART,2312,1,{'BODY_PART': 1}
node:cf12c0a2-5bd6-4028-901c-faccd562f0fb,SV HARVEY HEMES DECK,LOCATION,2957,1,{'LOCATION': 1}
node:5dcc67bf-14c3-4a94-bc4d-ef4fea446b30,"TECHNIPFMC USA, INC.",ORGANIZATION,2881,1,{'ORGANIZATION': 1}
node:da27495f-4b7b-4521-855f-1ff9f1803e16,4/25/2023,,3124,1,
node:672f1e2b-7462-450f-ad53-9a66c7d4d720,GIF-70168-19,,2701,1,
node:e00d2106-bb64-4dc9-9c7d-cb05e4d010eb,"ABERDEEN, UK",GEO,3413,1,{'GEO': 1}
node:6da65cc7-242f-47a4-bf65-0df9a1799f57,PHASE II MATERIAL OFFLOADING,INCIDENT_TYPE,1967,1,{'INCIDENT_TYPE': 1}
node:af8ccc82-36fe-4f38-b3ba-002dc897c68f,FIVE PARTS OF THE BODY,BODY_PART,2212,1,{'BODY_PART': 1}
node:6c6c79fd-ac4c-4b61-b6e0-6eb50ac7cca5,TOYOTA HILUX 4X4 WESTERN INCIDENTS PARTNERSHIP (WC7248 G),EQUIPMENT,2563,1,{'EQUIPMENT': 1}
node:d69b9563-79ec-4367-95df-7d00ea12a2b8,PENGERANGAN,LOCATION,2451,1,{'LOCATION': 1}
node:dc9cdf2d-af27-4b51-84bd-daf101f25d56,10/26/2016,DATE,2787,1,{'DATE': 1}
node:d1329655-5f2b-48f4-a83f-42ed4a76d984,FIRUZABAD,,3485,1,
node:bbb30166-5780-4122-af12-abe7faacbdf7,KEY PLATE,EQUIPMENT,3156,1,{'EQUIPMENT': 1}
node:d9268c40-e676-4980-8742-eddaa495f195,30” CARBON STEEL PIPE,GEO,3047,1,{'GEO': 1}
node:d1e0fb75-00d4-4742-9236-35c103202cad,SLAG,INJURY_TYPE,2045,1,{'INJURY_TYPE': 1}
node:403a2cb9-3a52-4a5d-a555-f3e010285492,FIREFIGHTER TRAINING INSTITUTE (FTI),ORGANIZATION,1767,1,{'ORGANIZATION': 1}
node:754e090f-c393-4dce-8b22-b99669e84fe0,DEEP ENERGY,ORGANIZATION,3384,1,{'ORGANIZATION': 1}
node:6fc7202d-a868-4a77-9585-d45955bcc7a9,JOHAN SVERDREUP OIL FIELD,LOCATION,2048,1,{'LOCATION': 1}
node:1602f259-5047-41e5-86c3-671c0d9e2354,1925 HRS ON 26.06.2017,DATE,2179,1,{'DATE': 1}
node:98b6d12f-f87f-411e-a102-1c1e25c3ad0a,EQUIPMENT,,3370,1,
node:9e3cca2d-73d1-4a0a-8459-17b4b1db310d,<ENTITY_NAME>,,3207,1,
node:80073f34-7200-469c-92b8-727ae14d472e,"INCIDENT-068047C1925 HRS ON 26.06.2014.<$JOSEBARS PIPELINE INCIDENT_TYPE,ORGAN/BODY OF AURELIAN THAT WERE EXCHANGED IN THE SAME HOSTAGE RELEASE",,2949,1,
node:dac81cf6-8ebf-425d-8d34-b06ff90f3ba9,"><RELATIONSHIP_STRENGTH:9)(""ENTITY""",,3188,1,
node:5f55e6e4-7e3d-4a25-bece-8ba8af34e3ad,EDRADOUR-SKANDIA FRUZABAD,ORGANIZATION,2865,1,{'ORGANIZATION': 1}
node:9e55c8ad-af47-4f92-ac53-626a2830ab2b,INCIDENT_TYPE:MINOR EQUIPMENT DAMAGE IN THE TLS SYSTEM),,3275,1,
node:1056474f-928c-4a0f-8f1a-636ef9848a52,ORGANIZATION,,3432,1,
node:2bbfe165-bb70-4c6c-90ea-1e20f89b39c0,GRT ADAPTER,EQUIPMENT,1963,1,{'EQUIPMENT': 1}
